20天
股票代码,股票简称,买入时间,卖出时间,买入价,卖出价,单次收益率
'301251,威尔高,20231025,20231121,39.53,41.26,4.38%
'301215,中汽股份,20220505,20220519,5.83,6.7,14.92%
'300331,苏大维格,20220505,20220601,13.86,16.56,19.48%
'300312,邦讯退,20210219,20210224,2.9,4.76,64.14%
'688529,豪森智能,20210118,20210203,31.35,35.5,13.24%
'600146,退市环球,20200528,20200608,3.86,4.43,14.77%
